YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2006 10 17 11 00 130  5.3  6.0  0.41  4.00  3.42 999 1001.9   8.8   8.8 999.0 99.0 99.00
2006 10 17 12 00 130  6.0  6.8  0.51  3.57  3.48 999 1001.6   8.6   8.7 999.0 99.0 99.00
2006 10 17 13 00 124  4.2  5.0  0.56  3.45  3.62 999 1001.6   8.5   8.7 999.0 99.0 99.00
2006 10 17 14 00 121  4.9  5.7  0.56  5.88  3.89 999 1001.2   8.5   8.7 999.0 99.0 99.00
2006 10 17 15 00 125  4.9  5.7  0.58  5.88  4.07 999 1000.6   8.3   8.7 999.0 99.0 99.00
2006 10 17 16 00 130  3.9  4.6  0.53  5.88  4.01 999 1000.7   8.4   8.7 999.0 99.0 99.00
2006 10 17 17 00 136  4.3  5.0  0.48  4.76  3.80 999 1000.5   8.6   8.8 999.0 99.0 99.00
2006 10 17 18 00 158  3.4  3.9  0.45  4.76  3.87 999 1000.4   8.8   8.8 999.0 99.0 99.00
2006 10 17 19 00 153  2.9  3.4  0.44  4.35  3.94 999  999.9   8.9   8.9 999.0 99.0 99.00
2006 10 17 20 00 183  2.2  2.4  0.42  5.88  4.11 999  999.8   9.0   9.0 999.0 99.0 99.00
2006 10 17 21 00 163  1.0  1.1  0.44  6.25  4.31 999 1000.2   9.1   9.0 999.0 99.0 99.00
2006 10 17 22 00 133  1.4  1.6  0.41  6.25  4.48 999 1000.3   8.9   9.0 999.0 99.0 99.00
2006 10 17 23 00 137  2.1  2.3  0.43  6.25  4.64 999 1000.4   8.8   8.9 999.0 99.0 99.00
2006 10 18 00 00 141  3.2  3.7  0.44  7.14  4.89 999 1000.3   8.9   8.9 999.0 99.0 99.00
2006 10 18 01 00 157  3.2  3.5  0.46  6.67  5.06 999 1000.7   9.0   8.9 999.0 99.0 99.00
2006 10 18 02 00 184  3.6  4.0  0.42  5.88  4.79 999 1000.8   9.7   9.0 999.0 99.0 99.00
2006 10 18 03 00 203  4.6  5.6  0.41  5.56  4.82 999 1000.6  10.1   9.1 999.0 99.0 99.00
2006 10 18 04 00 206  5.7  6.5  0.37  6.25  4.77 999 1000.5   9.8   9.2 999.0 99.0 99.00
2006 10 18 05 00 263  8.6 10.2  0.37  6.25  4.50 999 1000.5  10.0   9.2 999.0 99.0 99.00
2006 10 18 06 00 277 13.7 16.0  0.71  3.33  3.17 999 1001.6   8.1   9.1 999.0 99.0 99.00
2006 10 18 07 00 270 13.0 15.8 99.00 99.00 99.00 999 1003.1   7.3   9.1 999.0 99.0 99.00
2006 10 18 08 00 276 13.3 16.4  1.93  5.56  4.62 999 1004.4   6.6   9.0 999.0 99.0 99.00
2006 10 18 09 00 286 12.5 15.5  2.27  6.25  4.91 999 1005.0   5.6   8.8 999.0 99.0 99.00
2006 10 18 10 00 285 11.9 14.3  2.11  6.25  4.97 999 1006.1   5.6   8.8 999.0 99.0 99.00
2006 10 18 11 00 288 12.3 14.3  1.95  6.25  4.87 999 1006.4   5.3   8.7 999.0 99.0 99.00
2006 10 18 12 00 287 11.9 13.9  1.92  6.25  4.80 999 1007.5   5.0   8.8 999.0 99.0 99.00
2006 10 18 13 00 286 10.3 12.4  1.68  5.88  4.55 999 1008.0   4.6   8.8 999.0 99.0 99.00
2006 10 18 14 00 288 10.8 12.7  1.52  5.26  4.51 999 1008.5   4.6   8.9 999.0 99.0 99.00
2006 10 18 15 00 289  9.4 10.9  1.34  5.56  4.42 999 1009.2   4.4   9.0 999.0 99.0 99.00
2006 10 18 16 00 288  9.2 11.0  1.31  5.56  4.42 999 1010.0   4.9   9.3 999.0 99.0 99.00
2006 10 18 17 00 290  8.8 10.3  1.14  5.26  4.23 999 1009.9   4.8   9.2 999.0 99.0 99.00
2006 10 18 18 00 280  8.6 10.3  1.07  5.00  4.13 999 1010.1   4.7   9.1 999.0 99.0 99.00
2006 10 18 19 00 285  8.4  9.9  1.02  5.26  4.06 999 1010.1   4.8   9.1 999.0 99.0 99.00
2006 10 18 20 00 282  8.1  9.6  0.96  4.35  3.86 999 1010.0   5.0   9.1 999.0 99.0 99.00
2006 10 18 21 00 283 10.2 11.8  0.97  4.17  3.75 999 1010.3   5.4   9.1 999.0 99.0 99.00
2006 10 18 22 00 296 10.4 12.6  0.97  4.17  3.78 999 1010.3   5.4   9.0 999.0 99.0 99.00
2006 10 18 23 00 310  9.8 11.7  1.05  4.17  3.80 999 1010.4   5.6   9.0 999.0 99.0 99.00
2006 10 19 00 00 313  8.2 10.1  0.97  4.35  3.74 999 1010.6   5.5   9.0 999.0 99.0 99.00
2006 10 19 01 00 328  8.3 10.3 99.00 99.00 99.00 999 1010.8   5.5   9.0 999.0 99.0 99.00
2006 10 19 02 00 328  8.6 10.1  0.85  3.85  3.54 999 1011.1   5.4   9.1 999.0 99.0 99.00
2006 10 19 03 00 325  8.1 10.2  0.78  3.57  3.45 999 1011.4   5.3   9.1 999.0 99.0 99.00
2006 10 19 04 00 318  6.9  8.7  0.72  3.57  3.37 999 1011.6   5.0   9.1 999.0 99.0 99.00
2006 10 19 05 00 329  6.6 99.0 99.00 99.00 99.00 999 1011.9   4.9   9.0 999.0 99.0 99.00
2006 10 19 06 00 336  6.7  8.7 99.00 99.00 99.00 999 1012.0   4.6   9.0 999.0 99.0 99.00
2006 10 19 07 00 342  8.0  9.5  0.68  3.57  3.43 999 1012.2   4.3   9.0 999.0 99.0 99.00
2006 10 19 08 00 335  6.2  7.8 99.00 99.00 99.00 999 1012.4   4.1   8.9 999.0 99.0 99.00
2006 10 19 09 00 325  6.7  9.7  0.60  3.57  3.42 999 1012.4   3.9   8.9 999.0 99.0 99.00
2006 10 19 10 00 336  5.6  7.4  0.75  3.85  3.54 999 1012.4   4.0   8.9 999.0 99.0 99.00
2006 10 19 11 00 334  5.9  7.0  0.58  3.70  3.46 999 1012.5   4.1   8.8 999.0 99.0 99.00
2006 10 19 12 00 355  2.1  3.1  0.57  3.45  3.35 999 1012.6   3.2   8.8 999.0 99.0 99.00
2006 10 19 13 00 321  6.2  7.6  0.54  3.33  3.29 999 1012.5   4.0   8.8 999.0 99.0 99.00
2006 10 19 14 00 329  7.4  9.3  0.64  3.57  3.35 999 1012.7   3.7   8.8 999.0 99.0 99.00
2006 10 19 15 00 315  6.7  8.8  0.70  3.85  3.47 999 1012.9   3.3   8.8 999.0 99.0 99.00
2006 10 19 16 00 311  5.4  7.6  0.71  3.57  3.53 999 1013.1   3.1   8.8 999.0 99.0 99.00
2006 10 19 17 00 296  3.2  5.0  0.61  4.17  3.50 999 1012.9   3.0   8.8 999.0 99.0 99.00
2006 10 19 18 00 302  4.5  6.3  0.54  4.00  3.43 999 1012.8   2.8   8.9 999.0 99.0 99.00
2006 10 19 19 00 290  5.7  7.6  0.52  4.00  3.38 999 1012.3   2.6   8.9 999.0 99.0 99.00
2006 10 19 20 00 292  6.5  8.5  0.47  3.70  3.26 999 1012.0   2.7   8.9 999.0 99.0 99.00
2006 10 19 21 00 293  6.2  8.7  0.42  3.57  3.18 999 1012.0   2.8   8.9 999.0 99.0 99.00
2006 10 19 22 00 278  5.9  7.8  0.46  3.13  3.15 999 1011.8   3.1   8.8 999.0 99.0 99.00
2006 10 19 23 00 262  6.8  8.5  0.55  3.33  3.27 999 1011.5   2.9   8.8 999.0 99.0 99.00
2006 10 20 00 00 248  6.4  8.6  0.62  4.00  3.45 999 1011.4   3.0   8.8 999.0 99.0 99.00
2006 10 20 01 00 269  6.9  9.2  0.64  4.00  3.52 999 1011.4   2.9   8.8 999.0 99.0 99.00
2006 10 20 02 00 290  6.0  7.8  0.64  4.00  3.60 999 1011.1   2.9   8.8 999.0 99.0 99.00
2006 10 20 03 00 276  6.4  8.4  0.61  4.00  3.54 999 1011.0   3.0   8.8 999.0 99.0 99.00
2006 10 20 04 00 306  6.4  8.8  0.54  3.70  3.38 999 1010.8   2.9   8.7 999.0 99.0 99.00
2006 10 20 05 00 312  5.7  7.7  0.49  3.70  3.30 999 1010.5   2.7   8.7 999.0 99.0 99.00
2006 10 20 06 00 322  5.5  6.9  0.50  3.70  3.21 999 1010.2   2.5   8.7 999.0 99.0 99.00
2006 10 20 07 00 330  3.9  5.5  0.43  3.70  3.21 999 1009.8   2.3   8.7 999.0 99.0 99.00
2006 10 20 08 00 338  3.7  5.6  0.36  3.13  3.18 999 1009.4   2.6   8.7 999.0 99.0 99.00
2006 10 20 09 00 341  2.8  4.1  0.30  3.45  3.18 999 1009.2   2.7   8.7 999.0 99.0 99.00
2006 10 20 10 00 332  2.0  2.7  0.25  3.45  3.11 999 1009.0   2.8   8.7 999.0 99.0 99.00
2006 10 20 11 00 343  1.1  1.9  0.20  3.33  3.06 999 1009.0   2.9   8.7 999.0 99.0 99.00
2006 10 20 12 00  70  1.6  2.4  0.17  3.33  3.04 999 1008.9   3.1   8.6 999.0 99.0 99.00
2006 10 20 13 00 142  2.7  4.2  0.00  0.00  0.00 999 1008.7   3.4   8.7 999.0 99.0 99.00
2006 10 20 14 00 178  7.2  8.7  0.42  3.85  3.32 999 1008.7   3.6   8.7 999.0 99.0 99.00
2006 10 20 15 00 194  7.0  8.2  0.66  4.00  3.51 999 1008.8   3.6   8.7 999.0 99.0 99.00
2006 10 20 16 00 204  5.5  7.0  0.65  4.00  3.51 999 1008.8   3.8   8.7 999.0 99.0 99.00
2006 10 20 17 00 205  3.7  5.4  0.53  3.85  3.47 999 1008.8   3.9   8.7 999.0 99.0 99.00
2006 10 20 18 00 199  3.2  4.1  0.48  3.57  3.36 999 1008.8   4.0   8.7 999.0 99.0 99.00
2006 10 20 19 00 219  1.7  3.3  0.40  3.57  3.31 999 1008.6   3.9   8.8 999.0 99.0 99.00
2006 10 20 20 00 185  1.4  2.4  0.35  3.57  3.20 999 1008.8   3.7   8.7 999.0 99.0 99.00
2006 10 20 21 00 173  0.8  1.6  0.26  3.23  3.06 999 1009.1   3.5   8.6 999.0 99.0 99.00
2006 10 20 22 00  12  0.8  1.6  0.20  3.13  2.98 999 1009.6   3.5   8.6 999.0 99.0 99.00
2006 10 20 23 00  51  0.9  1.5  0.17  2.86  2.88 999 1010.2   3.3   8.5 999.0 99.0 99.00
2006 10 21 00 00  23  3.1  4.4  0.00  0.00  0.00 999 1010.7   3.2   8.5 999.0 99.0 99.00
2006 10 21 01 00  34  4.8  6.3  0.26  2.70  2.81 999 1011.0   3.1   8.5 999.0 99.0 99.00
2006 10 21 02 00  27  5.1  6.9  0.27  2.86  2.87 999 1011.4   3.2   8.5 999.0 99.0 99.00
2006 10 21 03 00  35  5.4  6.7  0.25  2.63  2.79 999 1011.8   3.2   8.5 999.0 99.0 99.00
2006 10 21 04 00  31  5.0  6.7  0.21  2.56  2.75 999 1012.3   3.0   8.5 999.0 99.0 99.00
2006 10 21 05 00  25  5.3  6.6  0.19  2.50  2.73 999 1012.6   3.5   8.5 999.0 99.0 99.00
2006 10 21 06 00  28  5.3  6.6  0.21  2.50  2.71 999 1012.8   3.8   8.6 999.0 99.0 99.00
2006 10 21 07 00  27  4.4  5.9  0.20  2.56  2.73 999 1012.9   4.1   8.6 999.0 99.0 99.00
2006 10 21 08 00 351  5.7  7.5  0.18  2.50  2.72 999 1013.1   4.2   8.7 999.0 99.0 99.00
2006 10 21 09 00 355  4.4  6.6  0.18  2.50  2.79 999 1013.5   4.0   8.7 999.0 99.0 99.00
2006 10 21 10 00 353  3.9  5.3  0.23  2.63  2.75 999 1013.8   4.2   8.7 999.0 99.0 99.00
2006 10 21 11 00  14  5.8  7.1  0.33  2.94  2.88 999 1014.4   4.0   8.7 999.0 99.0 99.00
2006 10 21 12 00 352  4.9  6.1  0.37  3.03  2.99 999 1015.1   3.9   8.7 999.0 99.0 99.00
2006 10 21 13 00 354  3.2  5.2  0.40  3.13  3.08 999 1015.7   3.8   8.7 999.0 99.0 99.00
2006 10 21 14 00 336  3.6  4.9  0.34  2.94  2.98 999 1016.2   3.7   8.7 999.0 99.0 99.00
2006 10 21 15 00 319  3.7  5.0  0.26  2.78  2.88 999 1016.5   3.6   8.7 999.0 99.0 99.00
2006 10 21 16 00 302  3.8  5.0  0.24  2.70  2.84 999 1016.7   3.7   8.7 999.0 99.0 99.00
2006 10 21 17 00 307  5.2  6.6  0.21  2.63  2.80 999 1016.6   3.6   8.7 999.0 99.0 99.00
2006 10 21 18 00 301  4.7  6.6  0.21  2.56  2.77 999 1016.6   3.4   8.7 999.0 99.0 99.00
2006 10 21 19 00 298  4.8  6.3  0.26  2.56  2.77 999 1016.3   3.2   8.7 999.0 99.0 99.00
2006 10 21 20 00 300  6.6  8.7  0.39  2.86  2.90 999 1015.8   3.3   8.7 999.0 99.0 99.00
2006 10 21 21 00 293  6.8  8.9  0.61  3.45  3.43 999 1016.2   3.1   8.7 999.0 99.0 99.00
2006 10 21 22 00 293  6.7  9.3  0.72  3.85  3.60 999 1016.3   3.1   8.7 999.0 99.0 99.00
2006 10 21 23 00 302  7.3  9.1  0.76  4.17  3.69 999 1016.6   2.9   8.8 999.0 99.0 99.00
2006 10 22 00 00 299  8.4 10.9  0.75  4.17  3.57 999 1016.5   2.8   8.8 999.0 99.0 99.00
2006 10 22 01 00 318  7.2  9.8  0.69  4.17  3.60 999 1016.4   2.5   8.8 999.0 99.0 99.00
2006 10 22 02 00 302  6.1  7.8  0.67  3.85  3.56 999 1016.9   2.5   8.7 999.0 99.0 99.00
2006 10 22 03 00 332  4.3  5.8  0.55  3.70  3.46 999 1016.9   2.6   8.7 999.0 99.0 99.00
2006 10 22 04 00 330  3.9  5.9  0.49  3.85  3.40 999 1016.7   2.4   8.7 999.0 99.0 99.00
2006 10 22 05 00 342  3.9  5.8  0.46  3.57  3.32 999 1016.4   2.3   8.7 999.0 99.0 99.00
2006 10 22 06 00   6  3.7  5.5  0.46  3.57  3.34 999 1015.8   2.3   8.7 999.0 99.0 99.00
2006 10 22 07 00 356  5.7  8.1  0.48  3.57  3.32 999 1015.3   2.1   8.7 999.0 99.0 99.00
2006 10 22 08 00 349  6.1  7.7  0.56  3.57  3.26 999 1015.1   1.9   8.7 999.0 99.0 99.00
2006 10 22 09 00 352  6.9  8.9  0.69  3.33  3.34 999 1014.7   1.9   8.7 999.0 99.0 99.00
2006 10 22 10 00   6  6.5  8.5  0.71  3.70  3.50 999 1014.6   2.0   8.7 999.0 99.0 99.00
2006 10 22 11 00   1  6.5  8.3  0.72  3.57  3.52 999 1014.7   2.1   8.6 999.0 99.0 99.00
2006 10 22 12 00 355  7.8  9.7  0.87  4.55  3.74 999 1014.7   2.0   8.6 999.0 99.0 99.00
2006 10 22 13 00 338  5.7  7.7  0.97  4.55  3.94 999 1015.0   1.9   8.6 999.0 99.0 99.00
2006 10 22 14 00 334  6.8  8.5  0.96  4.55  3.95 999 1015.2   1.7   8.5 999.0 99.0 99.00
2006 10 22 15 00 334  6.5  7.9  0.80  4.35  3.76 999 1015.2   1.8   8.5 999.0 99.0 99.00
2006 10 22 16 00 321  5.8  7.8 99.00 99.00 99.00 999 1015.0   1.8   8.5 999.0 99.0 99.00
2006 10 22 17 00 316  6.8  8.2  0.79  4.17  3.75 999 1015.1   2.1   8.6 999.0 99.0 99.00
2006 10 22 18 00 335  5.4  7.2  0.74  4.17  3.74 999 1014.9   2.1   8.7 999.0 99.0 99.00
2006 10 22 19 00 298  5.5 99.0 99.00 99.00 99.00 999 1014.5   1.9 999.0 999.0 99.0 99.00
2006 10 22 20 00 297  6.1  7.5  0.70  4.00  3.56 999 1014.3   2.2   8.6 999.0 99.0 99.00
2006 10 22 21 00 282  6.6  8.4  0.59  3.70  3.39 999 1014.5   2.7   8.6 999.0 99.0 99.00
2006 10 22 22 00 331  6.5  9.1  0.51  3.13  3.22 999 1014.6   3.4   8.6 999.0 99.0 99.00
2006 10 22 23 00 314  7.0  9.1  0.64  3.57  3.32 999 1014.7   3.7   8.6 999.0 99.0 99.00
2006 10 23 00 00 297  7.3  9.2 99.00 99.00 99.00 999 1014.8   3.7   8.6 999.0 99.0 99.00
2006 10 23 01 00 294  8.5 10.2  0.75  3.85  3.46 999 1014.8   3.1   8.6 999.0 99.0 99.00
2006 10 23 02 00 330  7.7  9.7  0.64  3.70  3.41 999 1014.8   3.8   8.6 999.0 99.0 99.00
2006 10 23 03 00 327  7.9  9.6  0.72  4.17  3.51 999 1014.9   3.5   8.6 999.0 99.0 99.00
2006 10 23 04 00 344  8.5 10.3  0.81  4.55  3.62 999 1014.8   3.4   8.5 999.0 99.0 99.00
2006 10 23 05 00 336  7.4  9.3  0.81  4.55  3.57 999 1014.8   3.2   8.5 999.0 99.0 99.00
2006 10 23 06 00 338  7.8  9.7  0.78  4.55  3.68 999 1014.5   3.3   8.5 999.0 99.0 99.00
2006 10 23 07 00 347  6.8  8.4  0.87  3.57  3.58 999 1014.7   3.1   8.5 999.0 99.0 99.00
2006 10 23 08 00 336  5.8  7.6  0.72  4.35  3.59 999 1014.7   2.9   8.5 999.0 99.0 99.00
2006 10 23 09 00 345  5.7  7.0  0.65  3.33  3.42 999 1014.6   2.9   8.5 999.0 99.0 99.00
2006 10 23 10 00 330  6.2  8.0  0.63  3.85  3.50 999 1014.9   2.9   8.5 999.0 99.0 99.00
2006 10 23 11 00 347  6.6  8.6  0.72  3.45  3.45 999 1015.0   2.8   8.5 999.0 99.0 99.00
2006 10 23 12 00 333  4.8  6.8  0.68  4.17  3.59 999 1015.3   2.8   8.5 999.0 99.0 99.00
2006 10 23 13 00 314  4.8  6.6  0.56  4.00  3.45 999 1015.4   3.0   8.5 999.0 99.0 99.00
2006 10 23 14 00 330  5.3  6.8  0.55  3.33  3.30 999 1015.6   3.0   8.5 999.0 99.0 99.00
2006 10 23 15 00 275  3.7  5.3  0.54  3.57  3.33 999 1015.9   1.3   8.5 999.0 99.0 99.00
2006 10 23 16 00 320  6.1  7.9  0.46  4.00  3.24 999 1016.0   2.9   8.5 999.0 99.0 99.00
2006 10 23 17 00 350  5.8  7.1  0.47  3.85  3.30 999 1016.8   3.0   8.6 999.0 99.0 99.00
2006 10 23 18 00 345  5.3  6.9 99.00 99.00 99.00 999 1016.4   2.9   8.5 999.0 99.0 99.00
2006 10 23 19 00 334  4.8  5.7  0.47  3.57  3.28 999 1016.3   3.4   8.5 999.0 99.0 99.00
2006 10 23 20 00 329  4.4  5.8  0.45  4.17  3.34 999 1016.3   4.2   8.6 999.0 99.0 99.00
2006 10 23 21 00 353  5.3  6.6  0.37  3.85  3.24 999 1016.6   4.6   8.6 999.0 99.0 99.00
2006 10 23 22 00 340  6.6  7.9  0.35  3.23  3.24 999 1017.1   4.9   8.6 999.0 99.0 99.00
2006 10 23 23 00 359  7.2  8.7  0.41  2.50  3.05 999 1017.6   4.9   8.6 999.0 99.0 99.00
2006 10 24 00 00 358  7.4  9.0  0.45  2.94  3.01 999 1018.2   4.8   8.6 999.0 99.0 99.00
2006 10 24 01 00  10  7.1  8.7  0.64  3.23  3.23 999 1018.9   4.7   8.6 999.0 99.0 99.00
2006 10 24 02 00   7  8.0  9.4  0.82  3.85  3.50 999 1019.3   4.8   8.6 999.0 99.0 99.00
2006 10 24 03 00   7  8.0  9.7  0.85  3.85  3.60 999 1019.9   4.6   8.5 999.0 99.0 99.00
2006 10 24 04 00 360  7.7  9.5  0.81  4.00  3.58 999 1020.2   4.3   8.5 999.0 99.0 99.00
2006 10 24 05 00  12  7.4  9.3  0.83  4.00  3.63 999 1020.6   4.1   8.5 999.0 99.0 99.00
2006 10 24 06 00  15  6.5  7.9  0.86  4.17  3.75 999 1020.7   4.1   8.5 999.0 99.0 99.00
2006 10 24 07 00  25  5.2  6.8  0.87  4.55  3.88 999 1020.9   4.0   8.5 999.0 99.0 99.00
2006 10 24 08 00   2  5.4  6.8  0.74  4.55  3.80 999 1021.5   3.9   8.4 999.0 99.0 99.00
2006 10 24 09 00   6  4.6  6.2  0.73  4.76  3.79 999 1021.5   3.8   8.4 999.0 99.0 99.00
2006 10 24 10 00   9  4.9  6.2  0.65  4.55  3.78 999 1021.8   3.6   8.4 999.0 99.0 99.00
2006 10 24 11 00  10  3.8  5.1  0.64  4.00  3.73 999 1022.2   3.4   8.4 999.0 99.0 99.00
2006 10 24 12 00 350  3.1  4.4  0.55  4.76  3.64 999 1022.4   3.5   8.4 999.0 99.0 99.00
2006 10 24 13 00 355  3.5  5.4  0.52  4.00  3.58 999 1022.4   3.6   8.4 999.0 99.0 99.00
2006 10 24 14 00  12  2.8  3.8  0.49  4.00  3.49 999 1022.7   3.5   8.4 999.0 99.0 99.00
2006 10 24 15 00 328  2.5  4.2  0.47  3.13  3.45 999 1023.4   3.6   8.5 999.0 99.0 99.00
2006 10 24 16 00 324  3.3  4.8  0.43  3.45  3.54 999 1023.6   3.6   8.5 999.0 99.0 99.00
2006 10 24 17 00 335  2.6  3.8  0.42  4.76  3.58 999 1023.5   3.6   8.5 999.0 99.0 99.00
2006 10 24 18 00 330  2.4  3.8  0.38  5.00  3.59 999 1023.2   3.7   8.5 999.0 99.0 99.00
2006 10 24 19 00 277  2.9  4.2  0.40  4.76  3.63 999 1022.9   3.9   8.6 999.0 99.0 99.00
2006 10 24 20 00 299  2.5  3.6  0.35  4.55  3.60 999 1022.4   4.0   8.6 999.0 99.0 99.00
2006 10 24 21 00 267  3.1  3.8  0.33  4.76  3.62 999 1022.3   4.4   8.7 999.0 99.0 99.00
2006 10 24 22 00 283  2.8  3.9  0.31  4.35  3.69 999 1022.1   4.4   8.6 999.0 99.0 99.00
2006 10 24 23 00 279  2.9  3.8  0.27  4.35  3.63 999 1022.0   4.2   8.6 999.0 99.0 99.00
2006 10 25 00 00 268  3.0  4.4  0.25  4.55  3.67 999 1022.1   4.4   8.5 999.0 99.0 99.00
2006 10 25 01 00 309  2.3  3.4  0.23  4.55  3.72 999 1022.4   4.6   8.5 999.0 99.0 99.00
2006 10 25 02 00 335  2.0  3.1  0.20  4.35  3.82 999 1022.4   4.6   8.5 999.0 99.0 99.00
2006 10 25 03 00 330  1.7  2.8  0.17  4.35  3.69 999 1022.4   4.6   8.4 999.0 99.0 99.00
2006 10 25 04 00   7  3.4  4.6  0.16  4.35  3.77 999 1022.6   4.5   8.4 999.0 99.0 99.00
2006 10 25 05 00   1  1.9  2.9  0.00  0.00  0.00 999 1023.1   4.5   8.4 999.0 99.0 99.00
2006 10 25 06 00  29  2.3  3.2  0.00  0.00  0.00 999 1023.1   4.4   8.4 999.0 99.0 99.00
2006 10 25 07 00  54  1.4  2.8  0.00  0.00  0.00 999 1023.2   4.4   8.4 999.0 99.0 99.00
2006 10 25 08 00  59  3.0  3.8  0.00  0.00  0.00 999 1023.2   4.5   8.4 999.0 99.0 99.00
2006 10 25 09 00  69  2.1  3.1  0.00  0.00  0.00 999 1023.2   4.5   8.4 999.0 99.0 99.00
2006 10 25 10 00  87  2.7  3.9  0.00  0.00  0.00 999 1023.3   4.6   8.4 999.0 99.0 99.00
2006 10 25 11 00  79  3.7  5.1  0.00  0.00  0.00 999 1023.4   4.6   8.4 999.0 99.0 99.00
2006 10 25 12 00 147  4.4  5.5  0.00  0.00  0.00 999 1023.6   4.3   8.4 999.0 99.0 99.00
2006 10 25 13 00 117  3.0  4.2  0.00  0.00  0.00 999 1023.7   4.7   8.4 999.0 99.0 99.00
2006 10 25 14 00 104  3.5  5.1  0.15  2.56  2.89 999 1023.8   5.0   8.3 999.0 99.0 99.00
2006 10 25 15 00 103  4.1  5.6  0.15  2.70  2.88 999 1024.1   5.1   8.4 999.0 99.0 99.00
2006 10 25 16 00 143  3.7  5.1  0.19  2.70  2.98 999 1024.3   5.1   8.4 999.0 99.0 99.00
2006 10 25 17 00 139  4.8  6.1  0.21  2.70  2.83 999 1024.2   5.2   8.4 999.0 99.0 99.00
2006 10 25 18 00 117  4.9  5.8  0.28  2.94  2.86 999 1024.1   5.2   8.4 999.0 99.0 99.00
2006 10 25 19 00 188  2.5  3.3  0.30  2.78  2.90 999 1023.7   5.6   8.5 999.0 99.0 99.00
2006 10 25 20 00 180  2.3  3.6  0.23  2.78  2.86 999 1023.5   6.1   8.7 999.0 99.0 99.00
2006 10 25 21 00 143  0.9  1.4  0.23  2.86  2.88 999 1023.4   6.2   8.6 999.0 99.0 99.00
2006 10 25 22 00  79  1.7  2.4  0.21  2.86  2.90 999 1023.2   5.8   8.6 999.0 99.0 99.00
2006 10 25 23 00  83  3.8  4.9  0.18  2.70  2.89 999 1023.0   5.6   8.6 999.0 99.0 99.00
2006 10 26 00 00  85  5.5  6.3  0.15  2.78  2.90 999 1022.9   5.4   8.6 999.0 99.0 99.00
2006 10 26 01 00  97  6.5  7.5  0.26  2.56  2.80 999 1022.8   5.5   8.5 999.0 99.0 99.00
2006 10 26 02 00 104  6.9  8.1  0.40  2.94  2.95 999 1022.9   5.7   8.5 999.0 99.0 99.00
2006 10 26 03 00 115  7.0  8.1  0.53  3.13  3.09 999 1023.1   5.7   8.4 999.0 99.0 99.00
2006 10 26 04 00 122  6.7  7.9  0.60  3.45  3.25 999 1023.5   5.8   8.4 999.0 99.0 99.00
2006 10 26 05 00 130  7.1  8.0  0.61  3.45  3.25 999 1023.3   5.5   8.4 999.0 99.0 99.00
2006 10 26 06 00 130  7.0  8.2  0.63  3.57  3.31 999 1023.0   5.4   8.4 999.0 99.0 99.00
2006 10 26 07 00 130  7.3  8.7  0.66  3.57  3.38 999 1022.9   5.3   8.4 999.0 99.0 99.00
2006 10 26 08 00 130  6.6  7.7  0.72  3.70  3.45 999 1022.9   5.1   8.3 999.0 99.0 99.00
2006 10 26 09 00 131  6.1  7.1  0.74  4.00  3.53 999 1022.7   4.8   8.3 999.0 99.0 99.00
2006 10 26 10 00 138  5.0  6.2  0.69  4.00  3.58 999 1022.9   4.8   8.3 999.0 99.0 99.00
2006 10 26 11 00 141  4.1  4.8  0.52  3.70  3.45 999 1023.3   5.2   8.3 999.0 99.0 99.00
2006 10 26 12 00 154  2.8  3.4  0.41  3.70  3.32 999 1023.2   5.7   8.3 999.0 99.0 99.00
2006 10 26 13 00 158  1.5  2.1  0.37  3.57  3.30 999 1023.0   6.6   8.3 999.0 99.0 99.00
2006 10 26 14 00  84  4.1  4.6  0.30  3.45  3.20 999 1022.8   6.3   8.3 999.0 99.0 99.00
2006 10 26 15 00 131  2.8  4.0  0.30  3.23  3.10 999 1023.2   6.7   8.4 999.0 99.0 99.00
2006 10 26 16 00 172  3.0  3.7  0.34  3.23  3.10 999 1023.2   6.5   8.4 999.0 99.0 99.00
2006 10 26 17 00 166  3.9  4.4  0.30  3.13  3.15 999 1023.0   6.3   8.4 999.0 99.0 99.00
2006 10 26 18 00 186  2.9  3.7  0.31  3.03  3.13 999 1022.6   6.7   8.4 999.0 99.0 99.00
2006 10 26 19 00 201  2.2  2.9  0.28  2.86  3.03 999 1022.4   6.8   8.5 999.0 99.0 99.00
2006 10 26 20 00 203  1.3  1.7  0.24  2.70  2.90 999 1021.8   7.2   8.5 999.0 99.0 99.00
2006 10 26 21 00 182  0.4  0.8  0.24  2.86  2.97 999 1021.5   7.2   8.5 999.0 99.0 99.00
2006 10 26 22 00 127  2.2  2.7  0.22  2.86  2.89 999 1021.3   6.7   8.0 999.0 99.0 99.00
2006 10 26 23 00 118  1.4  1.8  0.17  2.78  2.83 999 1021.2   6.6   7.8 999.0 99.0 99.00
2006 10 27 00 00 109  1.9  2.2  0.00  0.00  0.00 999 1021.2   6.5   7.8 999.0 99.0 99.00
2006 10 27 01 00 122  3.4  4.0  0.00  0.00  0.00 999 1020.6   6.8   7.7 999.0 99.0 99.00
2006 10 27 02 00 127  3.5  3.8  0.00  0.00  0.00 999 1020.4   6.9   7.7 999.0 99.0 99.00
